Molecule ChEMBL ID,Canonical_smiles,Papp_(ucm/s),MW,TPSA,LogP,NumHDonors,NumHAcceptors,NumRotatableBonds,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,NumRadicalElectrons,NumValenceElectrons,FilterItLogS
CHEMBL1649925,COC(=O)N[C@@H](CCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nc3c1CN(C(C)=O)CC3)C2)c1ccccc1,4.0,479.6250000000003,79.7,3.751420000000002,1.0,6.0,6.0,1.1428571428571428,1.8571428571428568,2.5142857142857142,0.0,188.0,-4.47404651
CHEMBL1950882,CCc1ccccc1Nc1ncc2cc(Oc3ccnc(C(=O)NC)c3)ccc2n1,1.0,399.4540000000001,89.03000000000002,4.482700000000003,2.0,6.0,6.0,1.0333333333333334,1.8666666666666667,2.7,0.0,150.0,-7.219194148
CHEMBL485204,COc1cc(Nc2nc(N[C@H]3CCCC[C@H]3N)n3ccnc3c2C(N)=O)cc(OC)c1,3.33,425.49300000000017,141.82,2.2707999999999995,4.0,9.0,7.0,1.1612903225806452,1.870967741935484,2.5161290322580645,0.0,164.0,-4.168703574
CHEMBL554781,C[C@@H](NC(=O)c1cc(NC(=O)CCC(O)(CCc2ccccc2)C(=O)N[C@H]2c3ccccc3C[C@H]2O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,1.0,712.869,165.14,4.430500000000004,5.0,7.0,14.0,0.9215686274509804,1.568627450980392,2.2549019607843137,0.0,268.0,-8.272012223
CHEMBL2402265,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NS(=O)(=O)c3ccccc3)CC2)nc1C,0.3,457.51200000000017,132.7,1.6588999999999996,1.0,8.0,5.0,1.1875,1.84375,2.4375,0.0,168.0,-4.163810381
CHEMBL1083561,O=C(NC1(C(=O)N[C@@H](CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1ccc2ccccc2c1,14.6,610.8430000000004,73.91000000000001,5.434300000000008,2.0,5.0,12.0,0.8444444444444444,1.5333333333333334,2.2888888888888888,0.0,240.0,-8.58607305
CHEMBL3222240,Nc1ncnc2c1C(=O)N(c1ccc(-c3ccc(Cn4cccnc4=O)cc3Cl)cc1)CCO2,2.0,474.9080000000001,116.23,3.0234000000000014,1.0,8.0,4.0,1.0588235294117647,1.8823529411764703,2.647058823529412,0.0,170.0,-6.182742296
CHEMBL232627,O=C(O)CN1C(=O)C(NC(=O)c2cc3sc(Cl)c(Cl)c3[nH]2)Cc2ccccc21,0.3,438.2920000000002,102.5,3.3085000000000013,3.0,4.0,4.0,1.3214285714285714,2.071428571428572,2.7857142857142856,0.0,144.0,-5.035724169
CHEMBL3222262,Nc1ncnc2c1C(=O)N(c1ccc(-c3ccccc3F)cc1)CCO2,10.0,350.3530000000001,81.34,2.904100000000001,1.0,5.0,2.0,1.0769230769230769,1.8461538461538465,2.6153846153846154,0.0,130.0,-5.00078027
CHEMBL1800772,CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)cc2)C1,1.86,427.91100000000006,76.18,4.165700000000003,2.0,5.0,4.0,1.1333333333333333,1.8,2.433333333333333,0.0,156.0,-5.656232353
CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0.6,314.411,83.58,1.459,2.0,7.0,10.0,1.4761904761904765,2.1904761904761907,2.8095238095238093,0.0,118.0,-3.719243585
CHEMBL518444,CCCN(C)c1nn(CCC(C)C)c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1O,0.12,526.6410000000002,163.05999999999997,1.7737000000000005,3.0,10.0,9.0,1.2857142857142858,1.9714285714285715,2.571428571428572,0.0,192.0,-5.213116565
CHEMBL559543,CS(=O)(=O)NC[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,17.0,393.431,92.5,0.9040000000000002,2.0,4.0,7.0,1.3076923076923077,1.9615384615384612,2.6153846153846154,0.0,146.0,-4.291901017
CHEMBL466313,O=C(Nc1ccc2ncn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2c1)OCc1ccccc1,1.7,454.31300000000016,73.22,5.500300000000004,1.0,5.0,5.0,0.967741935483871,1.7741935483870968,2.548387096774193,0.0,156.0,-7.281052885
CHEMBL2402264,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)nc1C,0.058,497.98600000000016,132.7,2.3738,1.0,9.0,5.0,1.3125,2.0,2.5625,0.0,170.0,-4.459694556
CHEMBL1682671,CN(Cc1ccccc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCC(NC(N)=O)(c2ccccc2)CC1,0.6,565.5450000000002,78.67000000000002,5.569300000000005,2.0,3.0,8.0,0.9487179487179488,1.5897435897435896,2.2051282051282053,0.0,204.0,-7.862761596
CHEMBL210913,CC#Cc1ccc2c(c1)C(=O)N([C@H](C)c1ccc(Cl)cc1)[C@@H](c1ccc(Cl)cc1)C(=O)N2CCCCC(=O)O,19.9,563.4810000000002,77.92,6.911000000000007,1.0,3.0,8.0,0.9743589743589745,1.6153846153846154,2.230769230769231,0.0,200.0,-7.692377789
CHEMBL2178689,CC1Cc2cc(C(=O)CSc3ccc4c(c3)OCCO4)ccc2N1S(C)(=O)=O,3.68,419.52400000000017,72.91,3.143400000000001,0.0,6.0,5.0,1.1428571428571428,1.8928571428571428,2.642857142857143,0.0,148.0,-4.763448135
CHEMBL1223236,c1ccc(Cn2nnnc2C(c2ccc(Cn3cncn3)cc2)N2CCCN(C3CCC3)CC2)cc1,0.5,483.6240000000004,80.78999999999999,3.010800000000001,0.0,9.0,8.0,0.8333333333333334,1.6666666666666667,2.4166666666666665,0.0,186.0,-4.82855375
CHEMBL223596,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccc(F)cc2C(F)(F)F)(C(=O)N2CCOCC2)CC1,22.0,523.5490000000002,96.02,2.2551000000000005,1.0,5.0,7.0,1.1142857142857143,1.7428571428571429,2.3142857142857145,0.0,196.0,-5.278350918
CHEMBL2158957,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,2.04,1059.304,300.04,2.287100000000013,10.0,11.0,27.0,0.6710526315789473,1.2236842105263157,1.8289473684210529,0.0,404.0,-10.57877332
CHEMBL391932,C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCC(=O)NCCN([C@@H](Cc2ccccc2)C(N)=O)C(=O)[C@H](C)NC(=O)[C@H](C)NC1=O,1.47,692.8180000000002,220.93,-1.3487999999999882,7.0,8.0,6.0,0.7,1.18,1.7,0.0,270.0,-6.970139712
CHEMBL2315129,O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3cc(F)ccc3Cl)CC2)nn1,28.0,431.8990000000001,78.43,2.761400000000001,1.0,5.0,6.0,1.1,1.8666666666666667,2.533333333333333,0.0,158.0,-5.34107423
CHEMBL2177916,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc1,12.0,410.45200000000017,73.39,4.302100000000002,1.0,5.0,4.0,0.8709677419354839,1.6129032258064515,2.3548387096774195,0.0,152.0,-7.618189479
CHEMBL564283,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F)Cc1cc(F)c(F)cc1F,9.2,447.4010000000001,92.5,1.7939999999999996,2.0,4.0,7.0,1.206896551724138,1.827586206896552,2.4482758620689653,0.0,164.0,-4.741395919
CHEMBL1684992,O=C([O-])C(S)C(S)C(=O)[O-].[Na+].[Na+],11.01,226.186,80.25999999999999,-8.909,2.0,6.0,3.0,0.9166666666666666,1.0833333333333333,1.1666666666666667,0.0,58.0,-0.365473824
CHEMBL3616784,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)c2csc(n2)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C1=O,7.4,735.9519999999997,161.12,3.0610000000000026,3.0,8.0,6.0,0.7884615384615384,1.3461538461538465,1.9423076923076923,0.0,282.0,-7.155087453
CHEMBL1682624,CC(=O)NC1(c2ccccc2)CCN(C[C@@H]2C[C@@]2(C(=O)N(C)Cc2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,5.6,564.557,52.650000000000006,6.037100000000007,1.0,3.0,8.0,0.9230769230769232,1.564102564102564,2.1794871794871797,0.0,204.0,-8.610046731
CHEMBL3098551,COC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,6.97,879.9529999999999,228.75,4.704400000000003,3.0,16.0,10.0,0.9206349206349206,1.5396825396825398,2.0793650793650795,0.0,342.0,-6.122580342
CHEMBL211410,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3C2=O)cc1,4.7,546.5530000000001,93.42,5.546000000000005,1.0,7.0,5.0,1.025,1.75,2.475,0.0,204.0,-7.678153866
CHEMBL3134106,CC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)ccc2NC1=O,6.0,427.40400000000005,104.37,2.9667000000000003,3.0,4.0,3.0,1.0,1.6206896551724137,2.206896551724138,0.0,154.0,-6.08986129
CHEMBL522201,O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cc2ccccc2cn1,3.0,497.5950000000003,94.92,3.303100000000001,3.0,6.0,4.0,1.135135135135135,1.972972972972973,2.810810810810811,0.0,190.0,-5.810215982
CHEMBL1684875,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccc(C#N)cc1)C(=O)Nc1ccc(C(=O)NCc2ccccc2)c(-c2ccc(C(N)=O)cc2)c1,0.5,750.856,203.51,5.470480000000004,6.0,7.0,15.0,0.7142857142857143,1.375,2.0,0.0,284.0,-10.15394764
CHEMBL3290717,Cc1coc2cc(Cl)c(Oc3ccncc3C(=O)N3CCN(C4CC4)c4ccccc43)cc12,2.1,459.9330000000003,58.81000000000001,6.211120000000005,0.0,5.0,4.0,1.121212121212121,1.9393939393939397,2.757575757575758,0.0,166.0,-6.815470778
CHEMBL4299193,CCN(CC)CC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1F,1.34,568.6320000000004,197.82,0.3230000000000022,5.0,12.0,9.0,1.1794871794871795,1.8461538461538465,2.4615384615384617,0.0,214.0,-3.488772357
CHEMBL2376391,CN1CCc2cc(-c3ccc4oc5c(-c6ccccc6)nc(=O)n(CCN6CCCC6C(N)=O)c5c4c3)ccc2C1,0.17,547.6590000000003,97.6,4.414300000000003,1.0,7.0,6.0,0.975609756097561,1.7804878048780488,2.609756097560976,0.0,208.0,-7.601515334
CHEMBL3220237,C[C@@H]1CN(C(=O)OC2(C(F)(F)F)COC2)CCN1c1ncc(OCc2ccncc2C#N)cn1,16.0,478.4310000000001,113.7,2.30068,0.0,9.0,5.0,1.2941176470588236,2.0294117647058822,2.617647058823529,0.0,180.0,-4.190878175
CHEMBL342870,Cc1cc(COc2ccc(NC(=O)[C@H]3CCN(C(=O)C4CC4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.2,502.57100000000025,120.86,3.4408200000000013,3.0,6.0,7.0,1.027027027027027,1.7837837837837838,2.5135135135135136,0.0,192.0,-5.444142309
CHEMBL75286,COc1cccc2c(CCCN3CCN(C4CCCCC4)CC3)cccc12,6.3,366.54900000000015,15.71,4.7313000000000045,0.0,3.0,6.0,0.8888888888888888,1.6296296296296295,2.4074074074074074,0.0,146.0,-5.673553726
CHEMBL1689109,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,1.7,424.9060000000001,87.15,2.3099000000000007,1.0,5.0,7.0,1.0714285714285714,1.75,2.392857142857143,0.0,150.0,-3.849997702
CHEMBL1682679,CN(Cc1ccc(F)cc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCN(C(=O)CN2CCCC2)CC1,5.7,561.5290000000001,47.10000000000001,4.288800000000005,0.0,4.0,8.0,0.9473684210526316,1.631578947368421,2.289473684210526,0.0,204.0,-6.764530779
CHEMBL3622956,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CC(O)C1,3.8,437.9350000000003,84.03,3.3443400000000008,2.0,8.0,5.0,1.2258064516129032,2.032258064516129,2.806451612903226,0.0,160.0,-5.334379905
CHEMBL476559,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(N3CCCC3)nn(CCC3CC3)c1=O)N2,0.22,522.6090000000005,163.06,1.2816999999999996,3.0,10.0,7.0,1.2285714285714286,1.9428571428571428,2.6,0.0,188.0,-4.519210076
CHEMBL1911339,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,10.0,423.4630000000002,67.16,5.776720000000004,2.0,4.0,3.0,1.1290322580645162,1.903225806451613,2.6451612903225805,0.0,160.0,-8.029225283
CHEMBL205782,C1=C(c2cccnc2)Cc2ccccc21,6.6,193.249,12.89,3.178300000000002,0.0,1.0,1.0,1.0,1.9333333333333331,2.7333333333333334,0.0,72.0,-3.914796457
CHEMBL3216532,CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCNCC.Cl.Cl,0.97,431.4080000000002,79.18,4.130800000000004,3.0,5.0,11.0,1.2142857142857142,2.0,2.6785714285714284,0.0,158.0,-6.350998992
CHEMBL385072,Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)CC2CCN(C(=O)OC(C)(C)C)CC2)c1,0.9,596.7580000000002,129.59,3.369880000000002,0.0,10.0,10.0,1.119047619047619,1.809523809523809,2.357142857142857,0.0,226.0,-4.419414722
CHEMBL253275,O=C(N[C@@H]1CCOC[C@@H]1C(=O)NO)c1ccc(Cn2c(C(F)(F)F)nc3ccccc32)cc1,0.7,462.4280000000001,105.48,2.7437000000000014,3.0,6.0,5.0,1.1515151515151516,1.878787878787879,2.575757575757576,0.0,174.0,-4.639014187
CHEMBL459147,COc1cc(Nc2nc(N[C@H]3CCCC[C@H]3N)n3cc(-c4ccccc4)nc3c2C(N)=O)cc(OC)c1,0.43,501.5910000000002,141.82,3.937800000000002,4.0,9.0,8.0,1.027027027027027,1.7297297297297298,2.3783783783783785,0.0,192.0,-6.000904815
CHEMBL381173,CCC(=O)N1CCC(CC(=O)NO)(NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)CC1,0.1,504.58700000000033,120.86,3.518720000000002,3.0,6.0,8.0,1.0810810810810811,1.7837837837837838,2.45945945945946,0.0,194.0,-6.488909926
CHEMBL2177912,NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,27.0,431.4210000000001,77.05,4.626100000000003,1.0,5.0,4.0,0.875,1.625,2.40625,0.0,158.0,-7.857151441
CHEMBL1649910,COC(=O)N1CCc2c(nc(C)n2[C@@H]2C[C@@H]3CC[C@H](C2)N3CC[C@H](NC(C)=O)c2cccc(F)c2)C1,3.0,497.6150000000002,79.7,3.890520000000003,1.0,6.0,6.0,1.2222222222222223,1.9722222222222223,2.638888888888889,0.0,194.0,-4.884872465
CHEMBL1086402,COc1ccc(CCNc2ncc(C)n(CC(=O)NCCONC(=N)N)c2=O)cc1OC,0.87,447.4960000000002,165.61,-0.2456099999999974,5.0,9.0,12.0,1.21875,1.96875,2.65625,0.0,174.0,-4.769608759
CHEMBL223961,CCOC(=O)c1ccc2nc3c(nc2c1)C(=O)c1ccncc1C3=O,16.0,333.30300000000005,99.11,1.9769,0.0,7.0,2.0,1.0,1.72,2.48,0.0,122.0,-5.346005594
CHEMBL1719232,CC(C)Oc1cccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)c1,6.1,345.4680000000001,68.44999999999999,3.2990000000000013,1.0,5.0,5.0,1.375,2.125,2.7916666666666665,0.0,128.0,-3.665202128
CHEMBL3586565,CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(-c5nc[nH]n5)nc4C)nc32)CC1,9.7,420.4770000000002,121.81,2.3482199999999995,2.0,8.0,4.0,1.096774193548387,1.935483870967742,2.6451612903225805,0.0,160.0,-5.627159011
CHEMBL3234544,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCCc3cccs3)cc21,18.8,410.52000000000015,72.47,3.4773000000000023,1.0,4.0,4.0,1.1428571428571428,1.9642857142857144,2.75,0.0,142.0,-5.959953486
CHEMBL3236967,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc([S+](C)[O-])cc2)c1,25.7,462.9800000000002,89.54,4.1548000000000025,1.0,4.0,6.0,1.0333333333333334,1.6666666666666667,2.2666666666666666,0.0,156.0,-6.295274624
CHEMBL2323801,COC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,22.01,345.3740000000001,63.57,1.6717,1.0,6.0,3.0,1.28,2.0,2.64,0.0,132.0,-3.744519912
CHEMBL270135,COC(=O)N[C@H](C(=O)NN(CCC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccc(-c2ccncc2)cc1)C(C)(C)C,3.0,707.872,153.12,4.881000000000006,5.0,8.0,14.0,0.903846153846154,1.5576923076923077,2.230769230769231,0.0,274.0,-8.56291204
CHEMBL423906,Cc1cc(COc2ccc(NC(=O)[C@H]3CCN(S(C)(=O)=O)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.2,512.5880000000002,137.93,2.46382,3.0,7.0,7.0,1.1111111111111112,1.8333333333333333,2.5277777777777777,0.0,190.0,-5.197063735
CHEMBL254722,CSc1nc2ccccc2n1Cc1ccc(C(=O)N[C@@H]2CNC[C@@H]2C(=O)NO)cc1,0.2,425.51400000000007,108.28000000000002,1.6296999999999993,4.0,7.0,6.0,1.2,1.9666666666666663,2.7,0.0,156.0,-4.319276355
CHEMBL201232,CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCC(=O)c4ccccc43)CC2)cc(C(F)(F)F)n1,0.33,517.5960000000002,69.64000000000001,4.704800000000004,0.0,6.0,6.0,0.8918918918918919,1.5675675675675675,2.2432432432432434,0.0,200.0,-6.934753842
CHEMBL227688,Cc1nc2cc(Cl)c(Cl)cc2n1C,11.2,215.083,17.82,3.1885200000000014,0.0,2.0,0.0,1.2307692307692308,1.8461538461538465,2.5384615384615383,0.0,68.0,-3.796487294
CHEMBL217716,O=C(NO)c1ccc(-c2ccn(CCNCc3ccc4c(c3)OCO4)n2)s1,4.2,386.4330000000001,97.64,2.2491000000000003,3.0,8.0,7.0,1.2222222222222223,2.111111111111111,3.0,0.0,140.0,-4.031857566
CHEMBL2177305,CCn1cc([C@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,9.3,515.9760000000002,102.37,4.627220000000003,2.0,6.0,5.0,1.135135135135135,1.9189189189189189,2.6486486486486487,0.0,186.0,-8.561479248
CHEMBL2029737,CNC(=O)CC[C@@H](CO)N(C)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,0.15,455.5990000000004,83.8,2.6689,2.0,5.0,7.0,1.2424242424242424,2.0,2.696969696969697,0.0,180.0,-4.7851487
CHEMBL1375425,NC(=O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,12.1,366.2840000000001,59.220000000000006,3.274300000000002,1.0,4.0,3.0,1.2857142857142858,1.9523809523809523,2.571428571428572,0.0,110.0,-3.939115989
CHEMBL445730,CSc1ccc(/C=C/C(=O)NC2(C(=O)N[C@H](Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,4.7,646.8979999999998,99.77,4.833000000000004,3.0,6.0,13.0,0.9565217391304348,1.6521739130434785,2.3260869565217392,0.0,248.0,-7.805551118
CHEMBL205900,Cc1cc(COc2ccc(C(=O)NC3(CC(=O)NO)CCN(C4=NCCS4)CC3)cc2)c2ccccc2n1,0.1,533.6540000000002,116.15,3.684920000000002,3.0,8.0,7.0,1.131578947368421,1.894736842105263,2.6052631578947367,0.0,198.0,-6.68796775
CHEMBL567278,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(C2CC2)no1)Cc1cc(F)c(F)cc1F,21.0,394.3970000000001,85.25000000000001,2.9879000000000007,1.0,5.0,6.0,1.2142857142857142,1.9642857142857144,2.7142857142857144,0.0,150.0,-5.107484401
CHEMBL1650951,CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,3.0,526.5150000000002,105.74,3.173400000000001,3.0,5.0,4.0,0.9210526315789472,1.5526315789473684,2.1842105263157894,0.0,198.0,-6.154101892
CHEMBL3099133,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c(-c2ccccc2)nn1CC(=O)O,2.0,446.5280000000001,89.26,4.366720000000004,1.0,5.0,7.0,0.90625,1.5,2.15625,0.0,162.0,-6.216285076
CHEMBL255052,CN(C)Cc1cnccc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,6.69,539.5460000000003,129.09000000000003,4.916600000000003,2.0,8.0,6.0,1.0,1.8,2.55,0.0,200.0,-8.196914748
CHEMBL2376316,CCC1(CC)CNc2ccc(S(=O)(=O)Nc3ccc(F)cc3F)cc2C(=O)N1,16.0,409.4580000000001,87.30000000000001,3.479700000000001,3.0,4.0,5.0,1.1071428571428572,1.8214285714285716,2.4642857142857144,0.0,150.0,-6.85044426
CHEMBL199329,COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc(-n5ccnc5)cc4)CC3)c2c1,6.56,474.56500000000017,88.66000000000001,3.354300000000002,1.0,8.0,9.0,1.0857142857142856,1.9142857142857144,2.657142857142857,0.0,182.0,-5.826266137
CHEMBL3634394,COc1ccc2c(O[C@H]3CCN4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)[C@@H]4C3)cc(-c3nc(C(F)(F)F)cs3)nc2c1C,1.8,804.9140000000001,160.13,5.571220000000006,2.0,10.0,7.0,1.1272727272727272,1.8909090909090909,2.581818181818182,0.0,296.0,-8.336769646
CHEMBL140398,CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OC1CCC1)C[C@@H]1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,10.0,539.5890000000003,161.63,2.01102,3.0,9.0,11.0,1.2820512820512822,2.076923076923077,2.6923076923076925,0.0,208.0,-4.793660721
CHEMBL3605321,COc1ccccc1C(=O)/C=C/c1ncccc1C(F)(F)F,15.0,307.271,39.19,4.005100000000002,0.0,3.0,4.0,1.181818181818182,1.9090909090909087,2.590909090909091,0.0,114.0,-4.520827269
CHEMBL259940,Cc1noc(-c2ccccc2)c1CN1CC2(CC1=O)C(=O)N(CC(=O)O)c1ccc(Cl)cc12,2.1,465.8930000000002,103.95,3.404920000000001,1.0,5.0,5.0,1.2121212121212122,1.9696969696969695,2.696969696969697,0.0,168.0,-5.927552473
CHEMBL2402245,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NS(=O)(=O)c3ccccc3)CC2)nc1C(F)(F)F,0.6,511.48200000000014,132.7,2.3692800000000007,1.0,8.0,5.0,1.1714285714285717,1.8,2.342857142857143,0.0,186.0,-4.603939702
CHEMBL3297758,O=C(C[C@H]1CNC(=O)c2cc(-c3cccc(F)c3)cn21)N[C@H](CO)Cc1ccccc1,1.3,421.47200000000015,83.36,2.688600000000001,3.0,4.0,7.0,1.1612903225806452,1.967741935483871,2.7096774193548385,0.0,160.0,-5.561773224
CHEMBL2178937,Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(=O)NC(C)(C)C(=O)O)CC3)cc2)nc1C(N)=O,0.71,452.5550000000002,135.27,3.5026400000000004,3.0,5.0,7.0,1.0303030303030305,1.6363636363636365,2.1818181818181817,0.0,176.0,-5.609192637
CHEMBL3098557,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)=C([C@@H](OC)C(=O)[C@]12C)C4(C)C,2.57,857.9469999999997,217.75,4.394200000000003,2.0,16.0,11.0,1.0,1.6557377049180328,2.19672131147541,0.0,336.0,-5.924416035
CHEMBL220146,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4cncnc4)c4ccccc43)cc1C2,4.0,483.4880000000002,131.22,1.2398999999999998,2.0,8.0,4.0,1.0277777777777777,1.75,2.4722222222222223,0.0,180.0,-5.111333106
CHEMBL1927158,COc1ccccc1-n1[nH]c2cc(=O)n3c(c2c1=O)CN(Cc1ccccn1)CCC3.Cl,1.4,453.9300000000002,85.14999999999999,2.711800000000001,1.0,7.0,4.0,1.09375,1.90625,2.6875,0.0,166.0,-5.473981092
CHEMBL1950892,CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(C(F)(F)F)cc4)ncc3c2)ccn1,1.0,439.3970000000001,89.03,4.939100000000003,2.0,6.0,5.0,0.96875,1.71875,2.4375,0.0,162.0,-7.276958895
CHEMBL471475,O=C1OC[C@H](Cc2cccc(O)c2)[C@H]1Cc1cccc(O)c1,10.6,298.338,66.76,2.672200000000001,2.0,4.0,4.0,0.9545454545454546,1.5454545454545454,2.136363636363636,0.0,114.0,-3.630251754
CHEMBL2325706,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCNCC1,0.2,441.5570000000001,100.21,2.0847999999999995,2.0,7.0,4.0,1.096774193548387,1.870967741935484,2.6129032258064515,0.0,164.0,-5.957764693
CHEMBL1171130,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1,13.0,687.8190000000002,156.89,3.7608000000000015,2.0,9.0,7.0,1.0408163265306123,1.816326530612245,2.571428571428572,0.0,258.0,-7.196445419
